"id","yearBuilt","City","latitude","longitude","zipcode","bathrooms","bedrooms","DateListed","DateSold","daysOnZillow","homeType","lastSoldPrice","livingArea","lotSize","price","priceHistory.1.price","propertyTaxRate","hasCooling","hasFireplace","hasGarage","hasHeating","hasView","schools0distance","schools0level","schools0rating","schools1distance","schools1level","schools1rating","schools2distance","school2level","schools2rating","price_category"
7712,1912,"Portland",45.53918,-122.6394,"97212",3,5,"8/23/2019","8/7/2020",350,"SINGLE_FAMILY",1600000,5875,10018,1600000,1395000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.8,"Elementary","3",1.8,"Middle","1",0.8,"High","9","above"
7713,1925,"Portland",45.54351,-122.5957,"97213",2,3,"1/10/2020","10/16/2020",280,"SINGLE_FAMILY",670000,1823,4791,670000,569000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","5",0.5,"Middle","2",0.9,"High","4","above"
7715,1918,"Portland",45.54207,-122.6132,"97213",4,4,"12/9/2019","9/30/2020",296,"SINGLE_FAMILY",1370000,3920,4791,1370000,1400000,1.12,TRUE,TRUE,TRUE,TRUE,TRUE,1.5,"Elementary","8",0.6,"Middle","3",0.9,"High","9","above"
7717,2008,"Portland",45.54173,-122.5669,"97220",3,4,"11/29/2019","9/25/2020",301,"SINGLE_FAMILY",720000,3217,8276,720000,750000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.2,"Elementary","6",1.3,"Middle","2",0.9,"High","4","above"
7719,1935,"Portland",45.54518,-122.6216,"97212",2,3,"11/27/2019","9/24/2020",302,"SINGLE_FAMILY",875000,3225,4791,875000,895000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,1,"Elementary","8",0.2,"Middle","3",0.5,"High","9","above"
7721,1929,"Portland",45.51768,-122.6082,"97215",2,4,"11/23/2019","9/22/2020",304,"SINGLE_FAMILY",735000,2982,4791,735000,689000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.2,"Elementary","8",0.3,"Middle","4",1,"High","5","above"
7724,1906,"Portland",45.53597,-122.6502,"97212",10,8,"6/5/2021","6/29/2021",24,"SINGLE_FAMILY",1419000,9212,10018,1419000,1475000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.3,"Elementary","3",1.2,"Middle","1",1.5,"High","9","above"
7725,1909,"Portland",45.51734,-122.6,"97215",2,4,"10/30/2019","9/10/2020",316,"SINGLE_FAMILY",684000,2943,6098,684000,709000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.7,"Elementary","8",0.3,"Middle","4",1,"High","5","above"
7727,1935,"Portland",45.53585,-122.5992,"97213",3,4,"10/4/2019","8/28/2020",329,"SINGLE_FAMILY",678900,2760,4791,678900,678900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","5",0.9,"Middle","2",1.2,"High","4","above"
7729,1949,"Portland",45.52154,-122.6137,"97215",2,3,"8/23/2019","8/7/2020",350,"SINGLE_FAMILY",675000,2690,6098,675000,699900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","8",0.6,"Middle","4",1.3,"High","5","above"
7730,2001,"Portland",45.46329,-122.5239,"97236",4,6,"8/21/2020","2/5/2021",168,"SINGLE_FAMILY",749900,4777,10454,749900,749900,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,1,"Elementary","7",1.2,"Middle","6",3.3,"High","5","above"
7732,1977,"Happy Valley",45.46029,-122.5162,"97086",7,6,"8/5/2020","1/28/2021",176,"SINGLE_FAMILY",1065000,8095,34848,1065000,1069000,1.08,TRUE,TRUE,FALSE,TRUE,TRUE,0.8,"Elementary","8",0.8,"Middle","7",2.9,"High","8","above"
7737,1922,"Portland",45.55118,-122.641,"97212",4,4,"8/1/2019","7/27/2020",361,"SINGLE_FAMILY",1200000,3267,6534,1200000,1200000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.4,"Primary","6",1.9,"Middle","1",1.2,"High","9","above"
7740,2002,"Portland",45.47142,-122.5015,"97236",4,6,"4/27/2020","12/9/2020",226,"SINGLE_FAMILY",677500,4806,7840,677500,699000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,1.4,"Elementary","6",2.4,"Middle","6",2.1,"High","5","above"
7741,1922,"Portland",45.55486,-122.6331,"97211",3,5,"8/9/2019","7/31/2020",357,"SINGLE_FAMILY",810000,3814,4791,810000,819000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Elementary","8",0.8,"Middle","3",1.1,"High","9","above"
7744,2004,"Happy Valley",45.45999,-122.5154,"97086",4,4,"9/2/2019","8/12/2020",345,"SINGLE_FAMILY",725000,3855,12196,725000,750000,1.08,TRUE,TRUE,FALSE,TRUE,TRUE,0.8,"Elementary","8",0.8,"Middle","7",2.9,"High","8","above"
7745,2006,"Portland",45.46741,-122.5379,"97266",5,5,"8/9/2019","7/31/2020",357,"SINGLE_FAMILY",685000,4781,7840,685000,699900,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,1,"Elementary","7",0.8,"Middle","6",3.1,"High","5","above"
7746,1921,"Portland",45.56171,-122.684,"97217",2,4,"8/19/2019","8/5/2020",352,"SINGLE_FAMILY",655000,2392,3920,655000,644900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Primary","4",0.4,"Middle","1",0.8,"High","4","above"
7748,1951,"Portland",45.5574,-122.689,"97217",2,3,"8/7/2019","7/30/2020",358,"SINGLE_FAMILY",720000,1946,7405,720000,430000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Primary","4",0.8,"Middle","1",1.1,"High","4","above"
7750,1935,"Portland",45.46712,-122.4983,"97236",4,3,"7/26/2019","7/24/2020",364,"SINGLE_FAMILY",690000,3468,169884,690000,699999,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,1.2,"Elementary","6",2.5,"Middle","6",2.2,"High","5","above"
7752,1990,"Portland",45.47587,-122.5286,"97236",9,9,"4/10/2021","6/1/2021",52,"SINGLE_FAMILY",740000,3050,6534,740000,684950,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","7",0.5,"Middle","6",2.5,"High","5","above"
7753,2007,"Portland",45.47586,-122.4882,"97236",3,4,"1/14/2021","4/19/2021",95,"SINGLE_FAMILY",660000,2949,10018,660000,635950,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.9,"Elementary","6",1.7,"Middle","6",1.4,"High","5","above"
7755,2019,"Portland",45.4804,-122.4854,"97236",4,5,"9/6/2019","8/14/2020",343,"SINGLE_FAMILY",699000,4140,12196,699000,774900,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,1.1,"Elementary","6",1.4,"Middle","6",1.1,"High","5","above"
7756,1890,"Portland",45.52694,-122.689,"97209",4,4,"10/18/2019","9/4/2020",322,"SINGLE_FAMILY",895000,3695,2613,895000,895000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,1.1,"Elementary","5",4.7,"Middle","9",0.5,"High","8","above"
7764,1916,"Portland",45.5726,-122.6762,"97217",1,3,"9/18/2019","8/20/2020",337,"SINGLE_FAMILY",680000,1752,4880,680000,2e+05,1.12,FALSE,TRUE,FALSE,TRUE,FALSE,1.5,"Primary","3",0.5,"Middle","1",0.8,"High","4","above"
7765,1903,"Portland",45.55275,-122.6671,"97227",2,2,"10/4/2019","8/28/2020",329,"SINGLE_FAMILY",950000,1405,6098,950000,945999,1.12,TRUE,FALSE,FALSE,TRUE,FALSE,0.5,"Primary","1",0.9,"Middle","1",0.6,"High","4","above"
7766,1911,"Portland",45.55017,-122.6531,"97212",3,4,"10/4/2019","8/28/2020",329,"SINGLE_FAMILY",733000,2992,5000,733000,3400,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Primary","6",1.2,"Middle","1",1.8,"High","9","above"
7769,1900,"Portland",45.55622,-122.651,"97211",1,3,"11/15/2019","9/18/2020",308,"SINGLE_FAMILY",1200000,2592,5662,1200000,450000,1.12,FALSE,FALSE,FALSE,TRUE,FALSE,0.3,"Primary","6",1.6,"Middle","1",1.8,"High","9","above"
7771,2013,"Portland",45.55182,-122.6867,"97227",3,3,"11/29/2019","9/25/2020",301,"SINGLE_FAMILY",658000,1768,2613,658000,669950,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.4,"Primary","4",1,"Middle","1",1.1,"High","4","above"
7772,1953,"Portland",45.56175,-122.6918,"97217",2,3,"11/29/2019","9/25/2020",301,"SINGLE_FAMILY",7e+05,2356,4791,7e+05,650000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Primary","4",0.7,"Middle","1",1.2,"High","4","above"
7773,2015,"Portland",45.54939,-122.6662,"97212",3,3,"12/7/2019","9/29/2020",297,"TOWNHOUSE",746416,2167,2613,746416,750000,1.12,TRUE,FALSE,FALSE,TRUE,FALSE,0.4,"Primary","1",0.7,"Middle","1",0.8,"High","4","above"
7779,2014,"Portland",45.56854,-122.6922,"97217",3,4,"3/30/2020","11/25/2020",240,"SINGLE_FAMILY",825000,2598,4791,825000,795000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","5",0.7,"Middle","1",1.4,"High","4","above"
7781,1925,"Portland",45.55101,-122.6456,"97212",2,3,"4/9/2020","11/30/2020",235,"SINGLE_FAMILY",768000,2066,4356,768000,768000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Primary","6",1.6,"Middle","1",1.4,"High","9","above"
7783,2020,"Portland",45.57469,-122.6562,"97211",5,6,"4/15/2020","12/3/2020",232,"SINGLE_FAMILY",973600,3246,4791,973600,1029000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Primary","3",1.6,"Middle","1",1.3,"High","4","above"
7785,1926,"Portland",45.55372,-122.6897,"97217",2,3,"4/17/2020","12/4/2020",231,"SINGLE_FAMILY",750000,2411,20908,750000,825000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.4,"Primary","4",1,"Middle","1",1.2,"High","4","above"
7787,1913,"Portland",45.55482,-122.684,"97217",2,3,"5/1/2020","12/11/2020",224,"SINGLE_FAMILY",675000,2080,4791,675000,624900,1.12,TRUE,FALSE,FALSE,TRUE,FALSE,0.2,"Primary","4",0.8,"Middle","1",0.8,"High","4","above"
7788,2015,"Portland",45.55607,-122.6486,"97211",3,4,"4/29/2020","12/10/2020",225,"SINGLE_FAMILY",725000,2145,2613,725000,725000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Primary","6",1.7,"Middle","1",1.7,"High","9","above"
7789,1932,"Portland",45.55162,-122.6434,"97212",3,4,"5/1/2020","12/11/2020",224,"SINGLE_FAMILY",960000,3270,5662,960000,1079000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.3,"Primary","6",1.8,"Middle","1",1.3,"High","9","above"
7795,1912,"Portland",45.55283,-122.6346,"97211",3,4,"5/27/2020","12/24/2020",211,"SINGLE_FAMILY",1396500,3910,10454,1396500,1396500,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.3,"Elementary","8",0.9,"Middle","3",1,"High","9","above"
7797,1912,"Portland",45.56572,-122.6699,"97217",3,4,"6/8/2020","12/30/2020",205,"SINGLE_FAMILY",780000,3609,4791,780000,790000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1.5,"Elementary","5",0.7,"Middle","1",0.4,"High","4","above"
7799,2015,"Portland",45.56892,-122.6493,"97211",3,3,"6/18/2020","1/4/2021",200,"SINGLE_FAMILY",735000,2556,4791,735000,735000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Primary","3",2,"Middle","1",1.5,"High","4","above"
7801,2018,"Portland",45.55041,-122.6263,"97212",4,5,"6/8/2020","12/30/2020",205,"SINGLE_FAMILY",1500000,4175,5662,1500000,1500000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.7,"Elementary","8",0.3,"Middle","3",0.7,"High","9","above"
7803,2014,"Portland",45.55354,-122.6887,"97217",3,4,"7/8/2020","1/14/2021",190,"SINGLE_FAMILY",9e+05,3190,7840,9e+05,924900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Primary","4",1,"Middle","1",1.1,"High","4","above"
7804,1910,"Portland",45.57059,-122.6627,"97211",3,7,"7/18/2020","1/19/2021",185,"SINGLE_FAMILY",718000,4678,4791,718000,789000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.7,"Primary","3",1.2,"Middle","1",0.9,"High","4","above"
7807,1923,"Portland",45.56411,-122.6694,"97217",3,4,"9/26/2020","2/23/2021",150,"SINGLE_FAMILY",719800,2896,3920,719800,699000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1,"Primary","4",0.7,"Middle","1",0.3,"High","4","above"
7809,1949,"Portland",45.55563,-122.6446,"97211",4,6,"10/8/2020","3/1/2021",144,"SINGLE_FAMILY",1075000,3668,8712,1075000,1200000,1.12,TRUE,FALSE,FALSE,TRUE,FALSE,0.3,"Primary","6",1.8,"Middle","1",1.5,"High","9","above"
7812,1908,"Portland",45.55957,-122.6598,"97211",3,5,"11/2/2020","3/18/2021",136,"SINGLE_FAMILY",769000,2750,3920,769000,3595,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.1,"Primary","3",1.4,"Middle","1",0.8,"High","4","above"
7814,1927,"Portland",45.55291,-122.6453,"97212",4,4,"10/30/2020","3/12/2021",133,"SINGLE_FAMILY",1620000,3496,8276,1620000,1550000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.2,"Primary","6",1.7,"Middle","1",1.4,"High","9","above"
7816,1995,"Portland",45.49487,-122.6794,"97239",4,4,"6/26/2020","1/8/2021",196,"SINGLE_FAMILY",895000,3658,4791,895000,9e+05,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,1.6,"Elementary","9",5.1,"Middle","9",1.6,"High","8","above"
7817,2012,"Portland",45.50713,-122.6236,"97214",3,4,"6/24/2020","1/7/2021",197,"SINGLE_FAMILY",1e+06,2593,3920,1e+06,985000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1.8,"Elementary","6",0.8,"Middle","6",1.1,"High","5","above"
7818,2014,"Portland",45.48286,-122.6479,"97202",4,5,"6/18/2020","1/4/2021",200,"SINGLE_FAMILY",710000,2484,3484,710000,724900,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.4,"Elementary","5",1.3,"Middle","8",1.1,"High","5","above"
7821,1923,"Portland",45.51225,-122.6092,"97215",3,6,"4/29/2020","12/10/2020",225,"SINGLE_FAMILY",753000,3224,3484,753000,749000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.3,"Elementary","8",0.6,"Middle","4",0.6,"High","5","above"
7824,1929,"Portland",45.50943,-122.641,"97214",3,4,"6/4/2020","12/28/2020",207,"SINGLE_FAMILY",910000,2865,4356,910000,860000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.7,"Elementary","6",0.3,"Middle","6",0.7,"High","5","above"
7825,1935,"Portland",45.51122,-122.6345,"97214",2,3,"5/27/2020","12/24/2020",211,"SINGLE_FAMILY",760000,1722,4791,760000,283000,1.12,FALSE,TRUE,FALSE,TRUE,FALSE,1.1,"Elementary","6",0.4,"Middle","6",0.8,"High","5","above"
7826,1927,"Portland",45.51175,-122.6021,"97215",3,4,"3/28/2020","11/24/2020",241,"SINGLE_FAMILY",764000,3221,6969,764000,689000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.5,"Elementary","6",0.6,"Middle","4",0.7,"High","5","above"
7828,2012,"Portland",45.48216,-122.6112,"97206",3,4,"3/20/2020","11/20/2020",245,"SINGLE_FAMILY",674900,2253,2613,674900,674900,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.1,"Elementary","6",2.2,"Middle","6",2,"High","5","above"
7829,1941,"Portland",45.49272,-122.6966,"97239",4,5,"5/21/2020","12/21/2020",214,"SINGLE_FAMILY",1e+06,3456,6534,1e+06,999999,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,1.1,"Elementary","9",4.1,"Middle","9",1.7,"High","8","above"
7830,1912,"Portland",45.50889,-122.6154,"97215",2,3,"3/20/2020","11/20/2020",245,"SINGLE_FAMILY",699000,2650,3484,699000,699000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","8",1,"Middle","4",0.7,"High","5","above"
7831,1959,"Portland",45.50148,-122.6972,"97201",3,3,"5/13/2020","12/17/2020",218,"SINGLE_FAMILY",925000,3151,22651,925000,974900,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.5,"Elementary","9",4,"Middle","9",1.2,"High","8","above"
7832,1913,"Portland",45.51365,-122.6033,"97215",6,6,"3/16/2020","11/18/2020",247,"SINGLE_FAMILY",1580000,6850,10018,1580000,1750000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.5,"Elementary","8",0.4,"Middle","4",0.7,"High","5","above"
7835,1924,"Portland",45.4724,-122.6429,"97202",3,4,"6/22/2020","1/6/2021",198,"SINGLE_FAMILY",673000,2183,4791,673000,685000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.6,"Elementary","5",0.8,"Middle","8",1.6,"High","5","above"
7836,1911,"Portland",45.50975,-122.6195,"97215",2,3,"3/14/2020","11/17/2020",248,"SINGLE_FAMILY",730000,2800,4356,730000,729900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.7,"Elementary","8",1.2,"Middle","4",0.9,"High","5","above"
7840,1987,"Portland",45.5145,-122.6994,"97201",3,3,"5/9/2020","12/15/2020",220,"SINGLE_FAMILY",950000,2160,17424,950000,899950,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.3,"Elementary","9",3.9,"Middle","9",0.7,"High","8","above"
7844,2020,"Portland",45.4985,-122.6004,"97206",3,3,"2/27/2020","11/9/2020",256,"SINGLE_FAMILY",687450,2403,3484,687450,699900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Elementary","6",1.4,"Middle","4",0.5,"High","5","above"
7846,1942,"Portland",45.48536,-122.6152,"97206",3,5,"2/21/2020","11/6/2020",259,"SINGLE_FAMILY",900450,3423,5227,900450,895000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","6",1.9,"Middle","6",1.7,"High","5","above"
7849,1906,"Portland",45.46696,-122.6538,"97202",4,5,"6/6/2020","12/29/2020",206,"SINGLE_FAMILY",1145000,3114,4791,1145000,1195000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","5",0.3,"Middle","8",2.2,"High","5","above"
7850,1929,"Portland",45.50861,-122.6415,"97214",2,4,"5/1/2020","12/11/2020",224,"SINGLE_FAMILY",837500,3661,4791,837500,849000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.7,"Elementary","6",0.3,"Middle","6",0.7,"High","5","above"
7852,1941,"Portland",45.47895,-122.6242,"97202",2,3,"6/4/2020","12/28/2020",207,"SINGLE_FAMILY",675000,2384,4791,675000,694000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.7,"Elementary","6",2,"Middle","8",1.5,"High","5","above"
7854,1956,"Portland",45.46796,-122.6246,"97202",2,5,"6/4/2020","12/28/2020",207,"SINGLE_FAMILY",655000,2210,7405,655000,598900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","6",1.7,"Middle","8",2.1,"High","5","above"
7855,2017,"Portland",45.4886,-122.6214,"97202",3,4,"1/30/2020","10/26/2020",270,"SINGLE_FAMILY",875000,2717,4791,875000,850000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.7,"Elementary","3",1.5,"Middle","6",1.3,"High","5","above"
7863,1931,"Portland",45.47718,-122.6307,"97202",4,4,"5/15/2020","12/18/2020",217,"SINGLE_FAMILY",1075000,2883,5662,1075000,1050000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Elementary","6",1.6,"Middle","8",1.4,"High","5","above"
7866,2018,"Portland",45.49215,-122.6211,"97202",3,4,"11/29/2019","9/25/2020",301,"SINGLE_FAMILY",790000,2625,4356,790000,799900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.7,"Elementary","3",1.3,"Middle","6",1.2,"High","5","above"
7867,1930,"Portland",45.47358,-122.6301,"97202",3,4,"5/15/2020","12/18/2020",217,"SINGLE_FAMILY",1190000,3811,7405,1190000,1295000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.3,"Elementary","6",1.5,"Middle","8",1.7,"High","5","above"
7868,1962,"Portland",45.48558,-122.6312,"97202",4,4,"3/20/2020","11/20/2020",245,"SINGLE_FAMILY",785000,3438,10454,785000,765000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","3",1.3,"Middle","6",0.9,"High","5","above"
7869,1953,"Portland",45.47887,-122.647,"97202",1,2,"5/11/2020","12/16/2020",219,"SINGLE_FAMILY",685000,2116,6969,685000,639950,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","5",1,"Middle","8",1.3,"High","5","above"
7871,1927,"Portland",45.50479,-122.6996,"97201",3,5,"3/20/2020","11/20/2020",245,"SINGLE_FAMILY",1100000,4855,10890,1100000,1145000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","9",3.8,"Middle","9",1.1,"High","8","above"
7876,1937,"Portland",45.50907,-122.6975,"97201",4,4,"3/18/2020","11/19/2020",246,"SINGLE_FAMILY",1410000,4461,7405,1410000,1430000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","9",4,"Middle","9",0.8,"High","8","above"
7877,1947,"Portland",45.50383,-122.6009,"97206",3,5,"11/13/2019","9/17/2020",309,"SINGLE_FAMILY",779100,2742,6969,779100,750000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","6",1.1,"Middle","4",0.4,"High","5","above"
7878,1948,"Portland",45.45698,-122.6524,"97202",2,3,"5/1/2020","12/11/2020",224,"SINGLE_FAMILY",998000,1908,19166,998000,998000,1.08,TRUE,TRUE,FALSE,TRUE,TRUE,1.6,"Elementary","6",0.4,"Middle","8",2.7,"High","5","above"
7879,2020,"Portland",45.48748,-122.6321,"97202",3,4,"3/16/2020","11/18/2020",247,"SINGLE_FAMILY",969900,3001,4950,969900,969900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","3",1.2,"Middle","6",0.8,"High","5","above"
7880,1890,"Portland",45.51146,-122.6169,"97215",2,3,"11/11/2019","9/16/2020",310,"SINGLE_FAMILY",707000,2494,4791,707000,729000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.5,"Elementary","8",1,"Middle","4",0.8,"High","5","above"
7881,1956,"Portland",45.47251,-122.687,"97219",3,3,"5/1/2020","12/11/2020",224,"SINGLE_FAMILY",665000,2304,6098,665000,649500,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","5",1.1,"Middle","7",0.3,"High","5","above"
7882,2020,"Portland",45.48762,-122.6321,"97202",3,5,"3/16/2020","11/18/2020",247,"SINGLE_FAMILY",969900,2950,4791,969900,969900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","3",1.2,"Middle","6",0.8,"High","5","above"
7884,2013,"Portland",45.46847,-122.6477,"97202",4,4,"4/23/2020","12/7/2020",228,"SINGLE_FAMILY",715000,2501,2178,715000,674900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","5",0.4,"Middle","8",2,"High","5","above"
7887,2020,"Portland",45.50998,-122.6105,"97215",4,4,"10/16/2019","9/3/2020",323,"SINGLE_FAMILY",929000,2894,4356,929000,929000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Elementary","6",0.8,"Middle","4",0.5,"High","5","above"
7890,2013,"Portland",45.49971,-122.5982,"97206",3,4,"10/10/2019","8/31/2020",326,"SINGLE_FAMILY",705000,2028,4791,705000,675000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Elementary","6",1.4,"Middle","4",0.6,"High","5","above"
7895,1991,"Portland",45.50894,-122.6945,"97201",7,4,"2/13/2020","11/2/2020",263,"SINGLE_FAMILY",2100000,5659,20908,2100000,2100000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.3,"Elementary","9",4.2,"Middle","9",0.7,"High","8","above"
7896,1932,"Portland",45.46763,-122.6341,"97202",2,4,"3/26/2020","11/23/2020",242,"SINGLE_FAMILY",749900,2821,4791,749900,749900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","6",1.1,"Middle","8",2,"High","5","above"
7897,1929,"Portland",45.50245,-122.6422,"97202",3,6,"2/13/2020","11/2/2020",263,"SINGLE_FAMILY",829500,3129,4791,829500,799000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.6,"Elementary","6",0.4,"Middle","6",0.3,"High","5","above"
7899,1923,"Portland",45.4689,-122.6307,"97202",3,4,"3/20/2020","11/20/2020",245,"SINGLE_FAMILY",850000,3654,7405,850000,899900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.1,"Elementary","6",1.3,"Middle","8",1.9,"High","5","above"
7902,2017,"Portland",45.464,-122.6807,"97219",4,4,"3/20/2020","11/20/2020",245,"SINGLE_FAMILY",754000,2250,3484,754000,779000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,1,"Elementary","7",2.3,"Middle","8",1,"High","5","above"
7904,2017,"Portland",45.49886,-122.6931,"97239",4,3,"2/3/2020","10/28/2020",268,"SINGLE_FAMILY",790000,2407,2613,790000,799900,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.8,"Elementary","9",4.3,"Middle","9",1.3,"High","8","above"
7905,2020,"Portland",45.46865,-122.6248,"97202",4,5,"3/18/2020","11/19/2020",246,"SINGLE_FAMILY",861477,2560,3920,861477,849900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","6",1.7,"Middle","8",2.1,"High","5","above"
7907,1992,"Portland",45.50845,-122.6875,"97201",3,4,"2/3/2020","10/28/2020",268,"SINGLE_FAMILY",945000,2371,4356,945000,949000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.8,"Elementary","9",4.6,"Middle","9",0.7,"High","8","above"
7910,1924,"Portland",45.51022,-122.6217,"97214",6,5,"8/31/2019","8/11/2020",346,"SINGLE_FAMILY",1850000,4504,17424,1850000,1850000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.8,"Elementary","8",1.3,"Middle","4",1,"High","5","above"
7912,2008,"Portland",45.47024,-122.6437,"97202",4,3,"3/14/2020","11/17/2020",248,"SINGLE_FAMILY",1200000,2986,4791,1200000,1195000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.7,"Elementary","5",0.7,"Middle","8",1.8,"High","5","above"
7914,2016,"Portland",45.48581,-122.6213,"97202",3,4,"8/21/2019","8/6/2020",351,"SINGLE_FAMILY",740000,2656,4356,740000,729900,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.6,"Elementary","6",1.6,"Middle","6",1.4,"High","5","above"
7915,2017,"Portland",45.50604,-122.6207,"97214",4,4,"8/21/2019","8/6/2020",351,"SINGLE_FAMILY",699900,2271,2178,699900,699900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.9,"Elementary","8",1.4,"Middle","4",0.9,"High","5","above"
7916,1906,"Portland",45.49333,-122.6797,"97239",3,5,"1/24/2020","10/23/2020",273,"SINGLE_FAMILY",885000,2982,6534,885000,885000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,1.6,"Elementary","9",5.1,"Middle","9",1.7,"High","8","above"
